gmap_id1,address1,avg_rating1,latitude1,longitude1,name1,main_category1,description1,state1,url1,num_of_reviews1,price1,first_main_category1,region1,city1,hash_tag1
0x80c331cef896e921:0x70bb9cc4ae5748db,"Buca di Beppo Italian Restaurant, 505 W Foothill Blvd, Claremont, CA 91711",4.3,34.107481899999996,-117.7225905,Buca di Beppo Italian Restaurant,Food & Beverage,Chain serving family-style Italian fare in a kitschy setting featuring red-&-white tablecloths.,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c331cef896e921:0x70bb9cc4ae5748db?authuser=-1&hl=en&gl=us,2353,2.0,Food & Beverage,California,other,['Italian restaurant']
0x80d9512a84a4f967:0x76d8c611da8c7d4e,"GTM Stores - Lemon Grove, 7663 Broadway, Lemon Grove, CA 91945",4.4,32.7420421,-117.0330821,GTM Stores - Lemon Grove,Retail,"This discount retailer offers a wide selection of merchandise, from clothes to food to electronics.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d9512a84a4f967:0x76d8c611da8c7d4e?authuser=-1&hl=en&gl=us,2093,,Retail,California,Lemon Grove,['Discount store' 'General store']
0x808e33e79d9288b7:0xde43504474f0dab2,"Costco Wholesale, 5301 Almaden Expy, San Jose, CA 95118",4.4,37.2532413,-121.8802757,Costco Wholesale,Retail,"Members-only warehouse selling a huge variety of items including bulk groceries, electronics & more.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808e33e79d9288b7:0xde43504474f0dab2?authuser=-1&hl=en&gl=us,2872,2.0,Retail,California,San Jose,['Warehouse store' 'Department store']
0x80dc72e50f635071:0x2deb629a7b6b46b3,"McDonald's, 5990 Avenida Encinas, Carlsbad, CA 92008",3.7,33.122627699999995,-117.3242339,McDonald's,Food & Beverage,"Classic, long-running fast-food chain known for its burgers, fries & shakes.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dc72e50f635071:0x2deb629a7b6b46b3?authuser=-1&hl=en&gl=us,1395,1.0,Food & Beverage,California,other,['Fast food restaurant' 'Breakfast restaurant' 'Coffee shop']
0x80ecf051fa383c77:0x95e0baf262f65f3a,"SloDoCo Donuts, 793F Foothill Blvd, San Luis Obispo, CA 93405",4.7,35.293565,-120.67210999999999,SloDoCo Donuts,Other,"Upbeat shop offering creative donuts & locally roasted coffee 24/7, plus live music & board games.",Open ⋅ Closes 12AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80ecf051fa383c77:0x95e0baf262f65f3a?authuser=-1&hl=en&gl,1288,1.0,Other,California,other,['Donut shop' 'Dessert shop']
0x80c2b4d294feca33:0xcf1e3b8daa6bc699,"Red Lobster, 21233 Hawthorne Blvd, Torrance, CA 90503",4.2,33.836236,-118.356459,Red Lobster,Food & Beverage,Lively chain restaurant serving American seafood standards amid New England-themed decor.,Closed ⋅ Opens 11:30AM Thu,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b4d294feca33:0xcf1e3b8daa6bc699?authuser=-1&hl=en&gl=us,1366,2.0,Food & Beverage,California,Torrance,['Seafood restaurant' 'American restaurant' 'Angler fish restaurant']
0x80dc0031ec61bb1d:0xcfb60557354ddf38,"De Anza Cove Park, 3000 N Mission Bay Dr, San Diego, CA 92109",4.6,32.7979652,-117.2140135,De Anza Cove Park,Nature & Outdoor,"Beachfront park offering volleyball courts, picnic space, a multiuse path, boat launch & playground.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dc0031ec61bb1d:0xcfb60557354ddf38?authuser=-1&hl=en&gl=us,1564,,Nature & Outdoor,California,San Diego,['Park' 'Tourist attraction']
0x80c2d023dda88227:0x54d5b6c676a1634b,"Monterey Park Marketplace Shopping Center, 2300 Greenwood Ave, Monterey Park, CA 91755",4.4,34.0364553,-118.1025851,Monterey Park Marketplace Shopping Center,Retail,,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2d023dda88227:0x54d5b6c676a1634b?authuser=-1&hl=en&gl=us,2298,,Retail,California,Monterey Park,['Shopping mall']
0x80d95529154ecbdd:0xca48afdd1a6e1afa,"Super 8 by Wyndham San Diego Hotel Circle, 445 Hotel Cir S, San Diego, CA 92108",3.4,32.760016199999995,-117.1663176,Super 8 by Wyndham San Diego Hotel Circle,Other,"Straightforward rooms in a budget hotel offering free Wi-Fi, breakfast & parking, plus a gym.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d95529154ecbdd:0xca48afdd1a6e1afa?authuser=-1&hl=en&gl=us,1488,,Other,California,San Diego,['Hotel' 'Lodge']
0x80d9583273b223d3:0xdb372b468c3e97a3,"Mor Furniture for Less, 880 Arnele Ave, El Cajon, CA 92020",4.7,32.8043567,-116.9728768,Mor Furniture for Less,Retail,"Long-running family-owned chain stocking a range of name-brand home furnishings, bedding & decor.",Closed ⋅ Opens 10AM Sat,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d9583273b223d3:0xdb372b468c3e97a3?authuser=-1&hl=en&gl=us,2274,,Retail,California,El Cajon,"['Furniture store' 'Bedroom furniture store' ""Children's furniture store""]"
0x80d9551a232bc0eb:0xcd83a28a7cbe12b5,"In-N-Out Burger, 2005 Camino Del Este, San Diego, CA 92108",4.6,32.7694946,-117.1434563,In-N-Out Burger,Food & Beverage,"Classic California-based burger chain serving customizable patties, hand-cut fries & thick shakes.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d9551a232bc0eb:0xcd83a28a7cbe12b5?authuser=-1&hl=en&gl=us,6552,1.0,Food & Beverage,California,San Diego,['Hamburger restaurant' 'Diner' 'Fast food restaurant']
0x80c2c5030d897c85:0x5e12121a19bc941d,"Fremont Plaza, 2400 W Commonwealth Ave, Alhambra, CA 91803",4.2,34.0867751,-118.1509248,Fremont Plaza,Retail,,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c5030d897c85:0x5e12121a19bc941d?authuser=-1&hl=en&gl=us,1095,,Retail,California,Fremont,['Shopping mall']
0x808e2e48fb86b755:0x8722a25d554ff30c,"Costco Wholesale, 6898 Raleigh Rd, San Jose, CA 95123",4.6,37.2442053,-121.7861442,Costco Wholesale,Retail,"Members-only warehouse selling a huge variety of items including bulk groceries, electronics & more.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808e2e48fb86b755:0x8722a25d554ff30c?authuser=-1&hl=en&gl=us,3408,2.0,Retail,California,San Jose,['Warehouse store' 'Department store']
0x80c2b1294533e6b7:0x6a79a2b7d245ef9c,"United Club Lounge, 762-794 World Way, Los Angeles, CA 90045",4.3,33.9428444,-118.4001078,United Club Lounge,Other,,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b1294533e6b7:0x6a79a2b7d245ef9c?authuser=-1&hl=en&gl=us,1924,,Other,California,Los Angeles,['Travel lounge' 'Lounge']
0x80c2ce1359ddf2b7:0x57bd80437d98ab17,"The Home Depot, 7015 Telegraph Rd, Commerce, CA 90040",4.3,33.9869538,-118.13429869999999,The Home Depot,"Finance & Legal, Retail","Chain home improvement retailer for tools, appliances & other products (some offer truck rentals).",Open ⋅ Closes 8PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2ce1359ddf2b7:0x57bd80437d98ab17?authuser=-1&hl=en&gl=us,1744,1.0,Retail,California,other,['Home improvement store' 'Appliance store' 'Bathroom supply store']
0x80c34a143305d6b5:0x627e72f3e430d944,"Living Spaces, 12649 Foothill Blvd, Rancho Cucamonga, CA 91739, United States",4.4,34.104264,-117.52933469999999,Living Spaces,Retail,,Closed ⋅ Opens 10AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c34a143305d6b5:0x627e72f3e430d944?authuser=-1&hl=en&gl=kr,2988,,Retail,California,other,"['Furniture store' 'Bedroom furniture store' ""Children's furniture store""]"
0x80c2cd8a89a735bb:0xebf14fdf91c39e4c,"McDonald's, 9250 Lakewood Blvd, Downey, CA 90240",3.8,33.9543926,-118.1131643,McDonald's,Food & Beverage,"Classic, long-running fast-food chain known for its burgers, fries & shakes.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2cd8a89a735bb:0xebf14fdf91c39e4c?authuser=-1&hl=en&gl=us,1118,1.0,Food & Beverage,California,Downey,['Fast food restaurant' 'Breakfast restaurant' 'Coffee shop']
0x80c366416e19aa1d:0xb3e52a113ccb01f4,"The Home Depot, 15150 Bear Valley Rd, Victorville, CA 92395",4.2,34.4728698,-117.3328305,The Home Depot,"Finance & Legal, Retail","Chain home improvement retailer for tools, appliances & other products (some offer truck rentals).",Closed ⋅ Opens 6AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c366416e19aa1d:0xb3e52a113ccb01f4?authuser=-1&hl=en&gl=us,1612,1.0,Retail,California,Victorville,['Home improvement store' 'Appliance store' 'Bathroom supply store']
0x80c2cc7126ed35df:0xf3049b9137b17c39,"Starbucks, 3801 Martin Luther King Jr Blvd #1, Lynwood, CA 90262",4.2,33.928304,-118.198781,Starbucks,"Retail, Food & Beverage","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",Closed ⋅ Opens 5AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2cc7126ed35df:0xf3049b9137b17c39?authuser=-1&hl=en&gl=us,1158,2.0,Food & Beverage,California,Lynwood,['Coffee shop' 'Breakfast restaurant' 'Cafe']
0x809ace1b832793f9:0xdccdf3c71ca563a5,"Shari's Cafe and Pies, 960 Florin Rd, Sacramento, CA 95831",4.1,38.4952936,-121.5224298,Shari's Cafe and Pies,Food & Beverage,Family-friendly chain of sit-down cafes serving an all-American menu 24 hours a day.,Closed ⋅ Opens 8AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809ace1b832793f9:0xdccdf3c71ca563a5?authuser=-1&hl=en&gl,1481,2.0,Food & Beverage,California,Sacramento,['Family restaurant' 'American restaurant' 'Breakfast restaurant']
0x809cb1419bac27c3:0x83cc8b17eeab7078,"Oroville / Feather Falls Casino KOA Journey, 3 Alverda Dr, Oroville, CA 95966",4.2,39.4654891,-121.5174806,Oroville / Feather Falls Casino KOA Journey,"Nature & Outdoor, Entertainment & Recreation",,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809cb1419bac27c3:0x83cc8b17eeab7078?authuser=-1&hl=en&gl=us,1497,,Entertainment & Recreation,California,other,['Campground' 'Camp' 'RV park']
0x80dc08cfe4b26db9:0xb9dd0b48193990a2,"San Diego County Fair, 2260 Jimmy Durante Blvd, Del Mar, CA 92014",4.4,32.973118,-117.2607682,San Diego County Fair,Other,,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dc08cfe4b26db9:0xb9dd0b48193990a2?authuser=-1&hl=en&gl=us,5170,,Other,California,San Diego,['Festival' 'Fairground']
0x80c2c70c7b0742ab:0x56164f85adb8c160,"BADMAASH Downtown LA, 108 W 2nd St #104, Los Angeles, CA 90012",4.2,34.0511033,-118.24485709999999,BADMAASH Downtown LA,Food & Beverage,"Indian gastropub serves street eats, burgers & beers amid high ceilings & marble-topped counters.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c70c7b0742ab:0x56164f85adb8c160?authuser=-1&hl=en&gl=us,1496,2.0,Food & Beverage,California,Los Angeles,['Indian restaurant' 'American restaurant']
0x80c2c93cf272e6b5:0x5973d4eeb528d495,"Tierra Mia Coffee, 6706 Pacific Blvd, Huntington Park, CA 90255",4.6,33.9784844,-118.2248173,Tierra Mia Coffee,Food & Beverage,"Stylish chain serving Latin-inspired coffee drinks made with house-roasted beans, plus pastries.",Open ⋅ Closes 11PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c93cf272e6b5:0x5973d4eeb528d495?authuser=-1&hl=en&gl=us,1667,1.0,Food & Beverage,California,Huntington Park,['Coffee shop' 'Espresso bar']
0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d,"Sheraton Gateway Los Angeles Hotel, 6101 W Century Blvd, Los Angeles, CA 90045",4.2,33.9464489,-118.3907235,Sheraton Gateway Los Angeles Hotel,Service,"Polished property with 2 restaurants & an outdoor pool, plus a free airport shuttle.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d?authuser=-1&hl=en&gl,4268,,Service,California,Los Angeles,['Hotel' 'Indoor lodging' 'Meeting planning service']
0x80c3345110ce6a33:0x27d4ed37567f7e7f,"Mark Christopher Auto Center, 2131 E Convention Center Way, Ontario, CA 91764",4.0,34.067679999999996,-117.604479,Mark Christopher Auto Center,Other,,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c3345110ce6a33:0x27d4ed37567f7e7f?authuser=-1&hl=en&gl=us,1353,,Other,California,Ontario,['Car dealer' 'Buick dealer' 'Cadillac dealer']
0x80db65fc78a0d3ed:0xbb0968e474bdfc3c,"Chili's Grill & Bar, 2100 W Florida Ave, Hemet, CA 92545",4.2,33.7477324,-116.99373,Chili's Grill & Bar,Food & Beverage,Family-friendly chain serving classic Tex-Mex & American fare in a Southwestern-style setting.,Open ⋅ Closes 10PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db65fc78a0d3ed:0xbb0968e474bdfc3c?authuser=-1&hl=en&gl=us,1508,2.0,Food & Beverage,California,other,['Tex-Mex restaurant' 'American restaurant' 'Bar']
0x80e84d4711d36b55:0xc1c03e4f2589be63,"Trader Joe's, 1795 S Victoria Ave, Ventura, CA 93003",4.6,34.2572008,-119.2118273,Trader Joe's,"Food & Beverage, Retail, Healthcare","Grocery chain with a variety of signature items, plus produce, dairy & more (most sell wine & beer).",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e84d4711d36b55:0xc1c03e4f2589be63?authuser=-1&hl=en&gl=us,1225,2.0,Food & Beverage,California,Ventura,['Grocery store' 'Cheese shop' 'Florist']
0x80dd2d74ee1cde83:0xb29aa25310ae7a0b,"Chick-fil-A, 18605 Gridley Rd, Cerritos, CA 90703",4.6,33.862239699999996,-118.09149029999999,Chick-fil-A,"Food & Beverage, Service","Fast-food chain serving chicken sandwiches, strips & nuggets along with salads & sides.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd2d74ee1cde83:0xb29aa25310ae7a0b?authuser=-1&hl=en&gl=us,1262,1.0,Food & Beverage,California,Cerritos,['Fast food restaurant' 'Breakfast restaurant' 'Caterer']
0x80c295a6952dcf0d:0xc7420cc4a3751621,"Fry's Electronics, 2311 N Hollywood Way, Burbank, CA 91505",4.0,34.190653,-118.35027869999999,Fry's Electronics,"Service, Retail, Corporate & Office","Chain retailer known for its vast array of computer hardware & accessories, plus home appliances.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c295a6952dcf0d:0xc7420cc4a3751621?authuser=-1&hl=en&gl=us,6735,,Retail,California,Burbank,['Electronics store' 'Appliance store' 'Camera store']
0x80ea420a00a43f65:0xd7f39de2b4527af0,"Hour glass hotel, 2400 Camino Del Rio Ct, Bakersfield, CA 93308",3.3,35.380100999999996,-119.0465914,Hour glass hotel,Other,"Casual hotel with streamlined rooms & suites, plus free breakfast, a pool & a simple restaurant/bar.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80ea420a00a43f65:0xd7f39de2b4527af0?authuser=-1&hl=en&gl=us,1138,,Other,California,Bakersfield,['Hotel']
0x808580f03c6930a7:0xc37f0b574c845549,"The Italian Homemade Company, 716 Columbus Ave, San Francisco, CA 94133",4.6,37.8016,-122.4118,The Italian Homemade Company,"Retail, Food & Beverage","Italian deli & market stocking housemade pasta, imported cheese, charcuterie & more in homey digs.",Closed ⋅ Opens 11AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808580f03c6930a7:0xc37f0b574c845549?authuser=-1&hl=en&gl,1927,1.0,Food & Beverage,California,San Francisco,['Italian restaurant' 'Deli' 'Italian grocery store']
0x80dd2606c1892045:0x8c9d267ca6cfdd9f,"Best Buy, 500 Westminster Mall Rd, Westminster, CA 92683",4.2,33.7506055,-118.0144054,Best Buy,Retail,"Chain retailer with a large array of brand-name electronics, computers, appliances & more.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd2606c1892045:0x8c9d267ca6cfdd9f?authuser=-1&hl=en&gl=us,2125,2.0,Retail,California,Westminster,['Electronics store' 'Appliance store' 'Computer store']
0x80db44a9220ce96b:0xa0303531a563ffa2,"Del Taco, 435 E 4th St, Beaumont, CA 92223",4.0,33.9257978,-116.9767636,Del Taco,Food & Beverage,"Fast-food chain for Mexican standards like tacos, burritos & quesadillas plus breakfast.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db44a9220ce96b:0xa0303531a563ffa2?authuser=-1&hl=en&gl=us,1488,1.0,Food & Beverage,California,other,['Fast food restaurant' 'American restaurant' 'Takeout Restaurant']
0x808fc8dc26bce3a9:0xba8d6699d7742f8,"Walmart Supercenter, 301 Ranch Dr, Milpitas, CA 95035, United States",3.9,37.431568,-121.92117739999999,Walmart Supercenter,Retail,,Open ⋅ Closes 11PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fc8dc26bce3a9:0xba8d6699d7742f8?authuser=-1&hl=en&gl=kr,7248,1.0,Retail,California,Milpitas,['Department store' 'Clothing store' 'Craft store']
0x80dcaf57ea073185:0x72ea8591fe82c20c,"Portillo's Hot Dogs, 12840 Day St, Moreno Valley, CA 92553",4.5,33.934498999999995,-117.27827959999999,Portillo's Hot Dogs,Food & Beverage,"Chicago-born chain for hot dogs, Italian beef sandwiches & more, plus beer & wine, in retro digs.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcaf57ea073185:0x72ea8591fe82c20c?authuser=-1&hl=en&gl=us,2511,1.0,Food & Beverage,California,other,['Fast food restaurant' 'Hot dog restaurant' 'Hot dog stand']
0x80c361d0745a4287:0xdca23026771a1f24,"Mama Carpino's, 22010 CA-18, Apple Valley, CA 92307",4.7,34.5009405,-117.1836269,Mama Carpino's,Food & Beverage,"Cozy spot for lasagna, pizza & other Italian classics has live music, wine deals & a patio.",Closed ⋅ Opens 11AM Thu,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c361d0745a4287:0xdca23026771a1f24?authuser=-1&hl=en&gl=us,1314,2.0,Food & Beverage,California,other,['Italian restaurant' 'Pizza restaurant']
0x80e83e864364297b:0x8e83d9baadb595c8,"Neptune's Net, 42505 CA-1, Malibu, CA 90265",4.4,34.053197,-118.96246199999999,Neptune's Net,"Retail, Food & Beverage","Longtime spot where fresh catches, burgers & beer are served at picnic tables overlooking the ocean.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e83e864364297b:0x8e83d9baadb595c8?authuser=-1&hl=en&gl=us,3961,2.0,Food & Beverage,California,other,['Seafood restaurant' 'American restaurant' 'Beer store']
0x80c2b6d6f3e4ea25:0x3f13fe017af0899a,"Avis Car Rental, 9217 Airport Blvd, Los Angeles, CA 90045",3.2,33.951797,-118.38696999999999,Avis Car Rental,Service,,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b6d6f3e4ea25:0x3f13fe017af0899a?authuser=-1&hl=en&gl=us,5549,,Service,California,Los Angeles,['Car rental agency']
0x80dcad22a245bf7b:0x75cae6c2b5991af7,"Denny's, 160 W Valley Blvd, Colton, CA 92324",4.0,34.066684099999996,-117.3254322,Denny's,Food & Beverage,"Casual diner chain dishing up classic American comfort fare, including all-day breakfast favorites.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcad22a245bf7b:0x75cae6c2b5991af7?authuser=-1&hl=en&gl=us,1116,1.0,Food & Beverage,California,Colton,['Diner' 'American restaurant' 'Breakfast restaurant']
0x80c366c008b44afb:0x390ebe6a7673717f,"Farmer Boys, 12916 Hesperia Rd, Victorville, CA 92395",4.3,34.4857683,-117.2905526,Farmer Boys,Food & Beverage,"Counter-serve chain for made-to-order burgers & breakfast items, many made with local ingredients.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c366c008b44afb:0x390ebe6a7673717f?authuser=-1&hl=en&gl=us,1348,2.0,Food & Beverage,California,Hesperia,['Restaurant' 'American restaurant' 'Breakfast restaurant']
0x80dcccd430e9f107:0xa4f1e694303a78b,"Ruben S. Ayala Park, 14225 Central Ave, Chino, CA 91710",4.6,33.9942365,-117.68308429999999,Ruben S. Ayala Park,Nature & Outdoor,"Public 140-acre park offering sports fields, a skate park & a multi-use trail, plus a playground.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcccd430e9f107:0xa4f1e694303a78b?authuser=-1&hl=en&gl=us,1738,,Nature & Outdoor,California,Chino,['Park' 'Tourist attraction']
0x808fcbf501076321:0x238f6f2882b27b6,"T-Mobile, 2855 Stevens Creek Blvd Ste 1133, Santa Clara, CA 95050",4.4,37.3259222,-121.94468909999999,T-Mobile,"Retail, Service",,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fcbf501076321:0x238f6f2882b27b6?authuser=-1&hl=en&gl=us,9518,,Retail,California,Santa Clara,['Cell phone store' 'Electronic parts supplier' 'Electronics store']
0x80c29eb7ba4cceb3:0x7c96cb86ffe081b6,"In-N-Out Burger, 19920 Ventura Blvd, Woodland Hills, CA 91364",4.6,34.1719563,-118.56660029999999,In-N-Out Burger,Food & Beverage,"Classic California-based burger chain serving customizable patties, hand-cut fries & thick shakes.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c29eb7ba4cceb3:0x7c96cb86ffe081b6?authuser=-1&hl=en&gl=us,2006,1.0,Food & Beverage,California,Woodland,['Hamburger restaurant' 'Diner' 'Fast food restaurant']
